plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
5989,RIGHT,1,1.517850474450033,0.21188452007163838,3.2941786029607982,0.3184638855456732,4.105871062846884,0.0022608152087844283,0.8070845122317821
5992,RIGHT,1,1.6905267798206352,0.04412505249508891,3.4541036866356016,0.22896282045130356,4.102915868679511,0.0026437069769625313,0.8074152044755055
5995,LEFT,0,1.711473021100511,0.05668517907159626,3.3126897706717133,0.3076969323979699,4.104937779907652,0.0025976925743952483,0.8063960389324357
5998,RIGHT,1,1.7558294092253326,-0.04117241567726165,3.50427088677951,-0.009471115231609817,4.106728757652819,-0.002531958988683804,0.8050113416349403
6001,LEFT,0,1.7180146686889066,0.1753760746691716,3.2396933318222003,0.244560380384503,4.096954781433605,0.0035032175537336786,0.8033511136490675
6004,LEFT,0,1.6725320508395418,0.191638395063358,3.3743797995511136,-0.22886442508025884,4.104347150489604,0.0020450918391491085,0.8054615247444279
6007,LEFT,0,1.7833483617422303,-0.3306974111593217,3.499938259401523,0.027830146301077774,4.104833477631478,-0.0070914633863303125,0.8062447490601633
6010,LEFT,0,1.5769233687379085,-0.3665211024992302,3.3754602518948555,0.23950266309325707,4.10828005430336,-0.002676409322398163,0.8028132807628936
6013,RIGHT,1,1.6987167156208978,-0.3617129940154482,3.6090149124035618,0.09866393565007414,4.103334927258469,0.00809705819164136,0.8080636351740239
6016,LEFT,0,1.6411075365380463,-0.2308963616015388,3.2942692515633687,-0.31330860924624093,4.103849291074241,-0.005989135869033602,0.8024043352401915
6019,LEFT,0,1.7057131740556715,-0.14470439914508249,3.290311943624533,-0.04962911302766765,4.102706079811237,-0.006893616591850827,0.8054196831481777
6022,LEFT,0,1.4821003260333316,-0.2600507759888792,3.3237569480661713,-0.1741545038782929,4.106571376349237,-0.00019011098896945565,0.8039205014381036
6025,LEFT,0,1.611256935981051,0.29351683419394314,3.3765709712816583,-0.12774720454415833,4.102628824118608,-0.005816560936651036,0.8075022628981899
6028,RIGHT,1,1.7322248627430934,-0.3810716835883825,3.5424010455767636,0.06205732750706083,4.105134008041745,0.0053907656926190485,0.8071125542044055
6031,RIGHT,1,1.7489085379665563,0.14853659720202705,3.445230112414864,-0.219255142572065,4.103085163756391,0.00592716968204827,0.8069724778637613
6034,LEFT,0,1.4326300623791248,-0.016489526654412,3.444326148864942,0.05498092419849021,4.109212997532861,0.0006070156730007092,0.8075903778071513
6037,RIGHT,1,1.7491715037183773,-0.3622096252848013,3.559105114256428,-0.3650932953477255,4.104074092366894,0.00023064268175167126,0.805679764183728
6040,RIGHT,1,1.6908826892394235,-0.11212842183218624,3.251878307043937,0.1788140487121257,4.102942911896131,-0.0006932032780821199,0.8049473629298859
6043,RIGHT,1,1.672146844449486,-0.04473408043875288,3.365829038003419,0.011171433075372883,4.1041931296986816,0.003070288365704191,0.8066404241233365
6046,LEFT,0,1.4858293094010955,0.09189755610102729,3.631751029664811,-0.2833499534257407,4.108030786838497,-0.006072569794813654,0.8041624098774786
6048,RIGHT,1,1.522376844972192,-0.1418674904954737,3.39369745723096,0.2300113238599376,4.106364390359869,0.005026981163681934,0.8064421936644803
6051,RIGHT,1,1.580707842155896,0.09235374950445346,3.656227202851194,0.1226776765408859,4.108329347489996,0.013529753933661511,0.8026027483489993
6054,RIGHT,1,1.6404242786420582,-0.0788313217234285,3.7417628792338333,0.023969352251776654,4.107193422334974,0.014746443506570839,0.8024121562937275
6057,RIGHT,1,1.7088771851232782,-0.0941697759284218,3.36352939849153,0.26651576239164987,4.101323781164941,-0.0017468291534534263,0.8039965832526743
